chr	start	end	names	pval	qval	genes
chr11	125334936	125334936	cg19751824	0.0006415972412835	0.143769756931329	FEZ1
chr11	117852823	117852823	cg11106836	0.0006421542218376	0.143817410432545	
chr11	20618199	20618199	cg27142536	0.0006542312451157	0.145083520652411	
chr11	112916106	112916106	cg11994052	0.0006577323959945	0.145408628540625	NCAM1
chr11	68384247	68384247	cg12934554	0.000688918396897	0.148578799574217	
chr11	6291549	6291549	cg21112490	0.0006890918983753	0.148578799574217	CCKBR
chr11	65374955	65374955	cg19044229	0.0006902633696054	0.148615813137289	MAP3K11
chr11	71485831	71485831	cg07138878	0.000694834891279	0.149050774885205	ENPP7P8
chr11	134834677	134834677	cg14403762	0.0006990098323778	0.149496835563961	
chr11	112101297	112101297	cg20666379	0.0007003082036924	0.149534546414027	PTS
chr11	64116166	64116166	cg12797157	0.0007026870152009	0.149708355683869	CCDC88B
chr11	134526976	134526976	cg10836912	0.0007078831939516	0.15019713149659	
chr11	126083901	126083901	cg23240479	0.0007145395124524	0.150624678017846	FAM118B
chr11	68433136	68433136	cg23148948	0.0007206711197688	0.151225801558841	
chr11	117947628	117947628	cg27300950	0.0007268865526207	0.15197389728333	TMPRSS4-AS1
chr11	133703094	133703094	cg06766960	0.000729480453529	0.152081109155572	
chr11	72548914	72548914	cg22627646	0.0007327971036495	0.152430191151419	ATG16L2,FCHSD2
chr11	35052388	35052388	cg08824847	0.0007377218741444	0.152997436169693	
chr11	129151953	129151953	cg14275354	0.000739460848894	0.153243951174406	
chr11	78900897	78900897	cg11172483	0.0007444835013375	0.153788862622729	TENM4
chr11	81455752	81455752	cg03769664	0.0007486234091812	0.154175237088736	
chr11	131907821	131907821	cg06565368	0.0007525245082562	0.154445033734596	NTM
chr11	72408186	72408186	cg16617141	0.0007550853046476	0.154728530301889	ARAP1
chr11	125744082	125744082	cg22125989	0.0007552814329846	0.154728530301889	RP11-680F20.10
chr11	130059792	130059792	cg23250795	0.0007651031609696	0.155571093562969	ST14
chr11	67203434	67203434	cg23456595	0.0007679621906086	0.155866402941488	PTPRCAP
chr11	66489002	66489002	cg01980810	0.0007807535787328	0.156895835336915	SPTBN2
chr11	87908193	87908193	cg01761409	0.0007853955568701	0.1570706377264	RAB38
chr11	70023032	70023032	cg01176141	0.0007890336522524	0.157472871753344	ANO1
chr11	970390	970390	cg12893697	0.0008018343315087	0.15868875215427	AP2A2
chr11	64055169	64055169	cg05171590	0.0008112267043971	0.159453575755067	GPR137
chr11	1104474	1104474	cg09610614	0.0008111245476749	0.159453575755067	
chr11	3254476	3254476	cg15385479	0.0008342855634968	0.162116880279271	
chr11	68830562	68830562	cg23671189	0.0008412746599848	0.162752476677701	TPCN2
chr11	124616209	124616209	cg05425213	0.0008458185760369	0.163068277668652	NRGN,RP11-677M14.2
chr11	57996699	57996699	cg23900936	0.0008603753482606	0.164620979426915	
chr11	1243301	1243301	cg21856695	0.0008627905484389	0.164848933605057	
chr11	783889	783889	cg01741372	0.0008688781539972	0.165339002054058	AP006621.5
chr11	70328867	70328867	cg25193885	0.0008726222684502	0.165579006140333	SHANK2
chr11	134252957	134252957	cg25893434	0.0009085415333272	0.168827049805152	B3GAT1
chr11	124790875	124790875	cg09657963	0.0009217599156495	0.169650235522868	HEPACAM
chr11	64213249	64213249	cg03585017	0.0009330890727783	0.170638868450783	
chr11	69634334	69634334	cg06329574	0.0009336969986453	0.170683538899164	
chr11	127007897	127007897	cg01194765	0.0009380278217584	0.171167333677069	CTD-2234N14.2
chr11	2292905	2292905	cg13762320	0.0009498074864518	0.172188472045831	
chr11	1606665	1606665	cg25145687	0.0009647212089434	0.173523292309043	KRTAP5-AS1
chr11	61106786	61106786	cg27470307	0.0009658460300119	0.173597374509462	DAK,DDB1
chr11	66049756	66049756	cg10336131	0.0009777576395471	0.174564251431959	CNIH2
chr11	65495249	65495249	cg10862939	0.0009793742471088	0.174705057079723	KRT8P26
chr11	1104493	1104493	cg10707733	0.0009860914175836	0.175416339836572	
chr11	1293919	1293919	cg07435163	0.0010064266525488	0.17740929699226	
chr11	68508622	68508622	cg16467919	0.0010112976637377	0.178005009386278	MTL5
chr11	82400576	82400576	cg18484591	0.0010285137017429	0.179281039302299	RP11-179A16.1,RP11-742N3.1
chr11	46408263	46408263	cg26393112	0.0010290604112462	0.179281039302299	
chr11	46354297	46354297	cg26650731	0.0010295642139973	0.179281039302299	
chr11	1031986	1031986	cg04539057	0.0010359111475015	0.179689492177972	MUC6
chr11	88032774	88032774	cg12710531	0.0010379054757268	0.179792948403426	CTSC
chr11	130078237	130078237	cg11951433	0.0010398783829709	0.179852456375984	ST14
chr11	125353772	125353772	cg19792194	0.001044610810324	0.180096903689375	FEZ1
chr11	63439115	63439115	cg15814736	0.0010653573364171	0.181998327106771	ATL3
chr11	66102055	66102055	cg20749584	0.0010665947212682	0.18206078845213	RIN1,RP11-867G23.12
chr11	130275322	130275322	cg24917241	0.0010739203057689	0.182695456124234	ADAMTS8
chr11	122621046	122621046	cg05088257	0.0010753759279268	0.182738220182252	UBASH3B
chr11	2498391	2498391	cg09916212	0.0010852506764162	0.183142649286323	KCNQ1
chr11	63880418	63880418	cg24952936	0.0010844553693105	0.183142649286323	FLRT1,MACROD1
chr11	128838412	128838412	cg03217256	0.0011052728990021	0.184885110679016	ARHGAP32
chr11	91958397	91958397	cg26788672	0.0011133785855773	0.185536351006828	
chr11	66243212	66243212	cg24643187	0.0011153342005657	0.1857868778591	CTD-3074O7.5,PELI3
chr11	126985911	126985911	cg09734336	0.0011255064815511	0.186885082790561	
chr11	2721248	2721248	cg03401726	0.0011335800665168	0.187560745057661	KCNQ1
chr11	106698563	106698563	cg10342490	0.0011337903591718	0.187560745057661	GUCY1A2,RP11-819M15.1
chr11	112916139	112916139	cg25132257	0.0011426026834219	0.188338708378246	NCAM1
chr11	2783881	2783881	cg15910264	0.0011433709153316	0.188353842442177	KCNQ1
chr11	114832019	114832019	cg19569013	0.0011431562585312	0.188353842442177	
chr11	68195974	68195974	cg26469302	0.0011475568439233	0.188782818222853	LRP5
chr11	126935684	126935684	cg12875760	0.0011497282930078	0.188916821999038	
chr11	125830798	125830798	cg07038822	0.001165022809839	0.190195381033122	CDON
chr11	66457622	66457622	cg23149790	0.0011817897467283	0.191361974778719	SPTBN2
chr11	62185223	62185223	cg26697474	0.0011873092157984	0.191624275277902	SCGB1A1
chr11	67287567	67287567	cg07954316	0.0011945055455398	0.192068958649618	CABP2
chr11	63887541	63887541	cg26318627	0.0011917668395081	0.192068958649618	MACROD1
chr11	1301435	1301435	cg22043652	0.0012272703765932	0.194331425804344	TOLLIP
chr11	22454302	22454302	cg23181580	0.0012278924018755	0.194331425804344	
chr11	1095156	1095156	cg05877661	0.0012348273807885	0.194740926637495	MUC2
chr11	113143682	113143682	cg04102296	0.0012358010828	0.194774976020362	NCAM1,NCAM1-AS1
chr11	73567839	73567839	cg18115721	0.0012430807174909	0.195231681010206	MRPL48
chr11	43569076	43569076	cg17312004	0.0012474983391824	0.195557830286399	
chr11	14281012	14281012	cg02886208	0.0012608332379579	0.196564510920962	SPON1
chr11	66083574	66083574	cg22213242	0.0012703571789541	0.197519615749367	CD248,RP11-867G23.13
chr11	72533487	72533487	cg04006327	0.0012845000840491	0.198518489141836	ATG16L2
chr11	125774407	125774407	cg19792599	0.0012879061568113	0.1987224451127	DDX25,RP11-680F20.9
chr11	2721592	2721592	cg09518720	0.0012918631910074	0.19882857745879	KCNQ1
chr11	131939920	131939920	cg10959649	0.0012913783474814	0.19882857745879	NTM
chr11	115829838	115829838	cg26522297	0.0013013517392605	0.199217341673392	
chr11	27743348	27743348	cg02527472	0.0013260249088205	0.201075827224738	BDNF,RP11-587D21.4
chr11	62273418	62273418	cg04638150	0.0013259250400488	0.201075827224738	AHNAK
chr11	87846644	87846644	cg09583036	0.0013341814134332	0.201936675515179	RAB38,RP11-164N3.3
chr11	67432775	67432775	cg21906444	0.0013423406908385	0.202630378075272	ALDH3B2
chr11	11862867	11862867	cg12492653	0.0013455377830382	0.202782765606514	
chr11	118551168	118551168	cg25740070	0.0013489856328493	0.202967042649349	
chr11	17740977	17740977	cg07271264	0.0013542685331532	0.203219098547584	
chr11	19367622	19367622	cg00589305	0.001356340493152	0.203347376727635	
chr11	113112773	113112773	cg15877515	0.0013589195183709	0.203545432680961	NCAM1
chr11	43568923	43568923	cg15736524	0.0013596339300528	0.203560983879705	
chr11	112835124	112835124	cg10490645	0.0013660132425715	0.203881332883532	NCAM1
chr11	65793239	65793239	cg27258593	0.0013918251457274	0.205921076806664	CATSPER1
chr11	93249433	93249433	cg09325293	0.0013953606594429	0.20619989660738	SMCO4
chr11	67347725	67347725	cg09153448	0.0014022614727025	0.206675738227689	
chr11	66757388	66757388	cg18507654	0.0014152893135965	0.207809353478032	
chr11	1244229	1244229	cg22718031	0.0014153819833721	0.207809353478032	
chr11	3686893	3686893	cg10783584	0.0014481227797272	0.210240549007976	CHRNA10
chr11	2721243	2721243	cg12077660	0.0014479224330863	0.210240549007976	KCNQ1
chr11	109920413	109920413	cg05866132	0.0014504980046877	0.210270198493233	RP11-344L21.1
chr11	132946456	132946456	cg08945802	0.0014606467292412	0.211050624025554	OPCML
chr11	64428434	64428434	cg21996761	0.0014640022312149	0.211151484789184	NRXN2
chr11	1375658	1375658	cg26348521	0.0014812807354002	0.212406062724277	
chr11	111847747	111847747	cg24601030	0.0014882209154215	0.212827527336724	DIXDC1
chr11	17801277	17801277	cg10373958	0.0014986759503077	0.213534440390313	KCNC1
chr11	2721633	2721633	cg01873334	0.0015135820572335	0.214131888782105	KCNQ1
chr11	132951951	132951951	cg26283170	0.0015161455631055	0.21434228865015	OPCML
chr11	66083697	66083697	cg06419846	0.0015192577845969	0.21450704645482	CD248,RP11-867G23.13
chr11	65307792	65307792	cg04089426	0.0015413443287479	0.216075626663592	LTBP3
chr11	2817182	2817182	cg14384214	0.0015687717515218	0.217765226513103	KCNQ1
chr11	15960016	15960016	cg07464206	0.0015847744621739	0.21863891343344	
chr11	9450411	9450411	cg10056096	0.0016133663738741	0.220115028778171	IPO7,SNORA23
chr11	44332385	44332385	cg03442378	0.0016186713760695	0.220355270498634	
chr11	134831429	134831429	cg23441673	0.0016225507708481	0.220587908768045	
chr11	3144756	3144756	cg06849723	0.0016237060637034	0.220696685528833	OSBPL5
chr11	118502026	118502026	cg05207067	0.0016346748199901	0.220929435863842	PHLDB1
chr11	62321136	62321136	cg18825531	0.0016378030957022	0.221207321844872	AHNAK
chr11	50227080	50227080	cg24480765	0.0016504146893404	0.221440190953297	
chr11	60970538	60970538	cg23879813	0.0016655434901775	0.222616276410169	
chr11	200083	200083	cg25718632	0.0016751288575532	0.223361387749351	BET1L,ODF3
chr11	125333752	125333752	cg05366909	0.0016815693146895	0.223669034127382	FEZ1
chr11	68200735	68200735	cg24040155	0.0016862507759138	0.223772844428634	LRP5
chr11	65530530	65530530	cg05953285	0.0017016678813299	0.225010793666473	RP11-770G2.2
chr11	73358107	73358107	cg18100436	0.0017332438632151	0.227229576112598	PLEKHB1
chr11	70002284	70002284	cg06098693	0.0017625869220036	0.229125899059959	ANO1
chr11	87908559	87908559	cg17285922	0.0017698659768933	0.229367052525799	RAB38
chr11	72975703	72975703	cg06637774	0.0017868387771511	0.230502064058177	P2RY6
chr11	131779920	131779920	cg11319300	0.00178774273076	0.23050506409541	NTM
chr11	121028592	121028592	cg11310693	0.0017992607915602	0.231346111203453	TECTA
chr11	1704508	1704508	cg20772596	0.0018014937416736	0.231526312762599	FAM99B
chr11	63439066	63439066	cg04640216	0.0018077319659989	0.232078113318637	ATL3
chr11	73073154	73073154	cg01922516	0.0018233816248708	0.233084254245573	ARHGEF17
chr11	75136655	75136655	cg00388897	0.0018238923560793	0.233113869808358	KLHL35
chr11	101454318	101454318	cg03411507	0.0018241762434534	0.233114487562897	TRPC6
chr11	64375765	64375765	cg23389215	0.0018262952497039	0.233273585873478	NRXN2
chr11	131940303	131940303	cg15131519	0.0018373407806918	0.233902273290105	NTM
chr11	14993659	14993659	cg09068492	0.001843506165608	0.234258764768582	CALCA,CALCB
chr11	66102240	66102240	cg12912663	0.0018582695535642	0.235133303550314	RIN1,RP11-867G23.12
chr11	123947230	123947230	cg13945107	0.0018622442315774	0.235351045795725	
chr11	72975669	72975669	cg26343510	0.0018666236746005	0.235583756692212	P2RY6
chr11	1521257	1521257	cg23430209	0.0018694110172709	0.235705443557388	MOB2
chr11	1086413	1086413	cg21655083	0.0018995058013398	0.237797709580892	MUC2
chr11	110035922	110035922	cg04820195	0.0019379504884364	0.240480310654645	ZC3H12C
chr11	2890726	2890726	cg09554951	0.0019730382025143	0.242513178912116	
chr11	63439120	63439120	cg02177646	0.0019920240178766	0.243180633042477	ATL3
chr11	89224684	89224684	cg03793270	0.0019997869904622	0.243813551056119	NOX4
chr11	130589863	130589863	cg01842095	0.0020011176971734	0.243934290844679	
chr11	64863373	64863373	cg12424468	0.0020017053809826	0.24397032841159	VPS51
chr11	108756966	108756966	cg06846884	0.0020046473127896	0.244115195958359	DDX10
chr11	2722062	2722062	cg11666921	0.0020163089615201	0.245070798593716	KCNQ1
chr11	125293105	125293105	cg03042779	0.0020312119841884	0.245916185518757	PKNOX2
chr11	66099717	66099717	cg03517146	0.0020339086128697	0.246047561202457	RIN1
chr11	1043853	1043853	cg08771114	0.0020669821304762	0.24787584413788	
chr11	1365717	1365717	cg15909725	0.0020686550876983	0.247969676457297	
chr11	67789326	67789326	cg02495915	0.0020823990401159	0.248760477010987	ALDH3B1
chr11	64739853	64739853	cg12103742	0.0021100274702504	0.250090301802451	
chr11	63885665	63885665	cg09375205	0.0021179871080851	0.250463775889755	FLRT1,MACROD1
chr11	64146776	64146776	cg19033073	0.0021274269850131	0.250981102976751	
chr11	66102062	66102062	cg07948432	0.0021399769226173	0.251857013490361	RIN1,RP11-867G23.12
chr11	129183190	129183190	cg15199622	0.0021551348934832	0.253150474965906	
chr11	46354574	46354574	cg05214390	0.0021613636840251	0.25337454759736	DGKZ
chr11	123389435	123389435	cg26678144	0.0021620654501045	0.253421252043723	
chr11	130078492	130078492	cg15298666	0.0021727038808101	0.253778010588353	ST14
chr11	130316051	130316051	cg10985970	0.0021951489620659	0.254761096004006	
chr11	1360039	1360039	cg14577593	0.0021940547966207	0.254761096004006	
chr11	68181218	68181218	cg26915558	0.0021946159944606	0.254761096004006	LRP5
chr11	46354635	46354635	cg10503202	0.0022057432529839	0.255114694861809	DGKZ
chr11	58830191	58830191	cg18852692	0.0022130067769382	0.255449540317533	
chr11	39367436	39367436	cg02508204	0.0022310309734621	0.256466942125352	
chr11	46068365	46068365	cg21888923	0.0022345628775564	0.256719036716331	PHF21A
chr11	64374820	64374820	cg10905012	0.0022589487125239	0.258165834776447	NRXN2
chr11	36030086	36030086	cg24656207	0.0022586573372352	0.258165834776447	LDLRAD3
chr11	64479496	64479496	cg27243166	0.0022590986219535	0.258165834776447	NRXN2
chr11	87908898	87908898	cg00027674	0.0022641110102194	0.2585919061656	
chr11	131939329	131939329	cg01877500	0.0022827914617056	0.259807170917021	NTM
chr11	11862880	11862880	cg02501827	0.0023146657530814	0.261369503759752	
chr11	1361518	1361518	cg15017604	0.002327450911029	0.262033959211582	
chr11	1310358	1310358	cg09109553	0.0023506096971186	0.263328178238002	TOLLIP
chr11	65779264	65779264	cg09482611	0.0024220123315673	0.267347532963895	
chr11	111848638	111848638	cg09757109	0.0024299977558008	0.267616503616881	DIXDC1
chr11	111747500	111747500	cg14795109	0.0024292144523896	0.267616503616881	ALG9,FDXACB1
chr11	126098838	126098838	cg25857886	0.0024323362675229	0.267751704732546	FAM118B
chr11	975447	975447	cg01483505	0.0024360541572952	0.267832628613501	AP2A2
chr11	129683974	129683974	cg08524015	0.0024372150411583	0.267832628613501	
chr11	82115128	82115128	cg00322261	0.002467372803927	0.269611391590286	RP11-179A16.1
chr11	63883584	63883584	cg16342949	0.0024689687932493	0.269750501790725	FLRT1,MACROD1
chr11	2292914	2292914	cg11644479	0.0025180121567597	0.271839191059354	
chr11	70213523	70213523	cg18281842	0.0025180238556829	0.271839191059354	PPFIA1
chr11	78640344	78640344	cg10640961	0.0025271814017202	0.272299965984866	TENM4
chr11	118477147	118477147	cg20510012	0.0025680412975463	0.273801620470278	
chr11	2152428	2152428	cg00221747	0.0025911793945192	0.274921817617728	IGF2
chr11	64739485	64739485	cg18953784	0.0025924093266463	0.274921817617728	C11orf85
chr11	63439158	63439158	cg02761940	0.0026009015430512	0.275248455469926	ATL3
chr11	404094	404094	cg06426961	0.0026104535281558	0.275829117838306	PKP3
chr11	404763	404763	cg27193655	0.002639891252268	0.277470890743941	PKP3
chr11	117063093	117063093	cg19106851	0.0026428558848397	0.277577977142202	SIDT2
chr11	123480970	123480970	cg05506209	0.0026468286312162	0.277775354393677	GRAMD1B
chr11	124743496	124743496	cg01815407	0.0026499015418183	0.277923270633394	ROBO3
chr11	61310204	61310204	cg26140293	0.0026543895588304	0.278044893206067	SYT7
chr11	65582811	65582811	cg20077042	0.0026613561095645	0.278365655983216	
chr11	32111051	32111051	cg09473664	0.0026807383567138	0.279565521391236	RCN1
chr11	76751596	76751596	cg16798348	0.0027039766603756	0.281054099624817	B3GNT6
chr11	2292525	2292525	cg10526374	0.0027060204724539	0.281161585342751	
chr11	864740	864740	cg13614606	0.0027162429995662	0.281663205004919	TSPAN4
chr11	66489008	66489008	cg23344241	0.0027210417802898	0.28181255988752	SPTBN2
chr11	134019084	134019084	cg06726804	0.0027295604905548	0.282063813116873	JAM3
chr11	66458830	66458830	cg15762348	0.0027313622997023	0.282180194132023	SPTBN2
chr11	117089445	117089445	cg01940657	0.0027366712430171	0.282511829020241	PCSK7
chr11	122889249	122889249	cg10744928	0.0027540207547557	0.283434438090838	RP11-335F8.2
chr11	2721367	2721367	cg08446215	0.0027655428611843	0.283740115619848	KCNQ1
chr11	129912455	129912455	cg04713042	0.002772388939456	0.283960475467037	
chr11	117855870	117855870	cg26661481	0.002808731993049	0.285547241080856	
chr11	123478355	123478355	cg19888344	0.0028187125681197	0.28595524596968	GRAMD1B
chr11	1483891	1483891	cg02923888	0.0028231770092408	0.286173686691926	BRSK2
chr11	60775831	60775831	cg04046629	0.0028350248893185	0.286930957215187	CD6
chr11	130343533	130343533	cg24321787	0.0028736664016144	0.288324068770389	ADAMTS15
chr11	20690957	20690957	cg17371081	0.0028924839370487	0.288989023137389	
chr11	66443638	66443638	cg12032489	0.0029126756533138	0.290067998800666	RBM4B
chr11	2925970	2925970	cg08827700	0.0029438206363265	0.291857491128725	SLC22A18
